,0,1
196,2010-08-21 00:00:00,0.0041489626631502
197,2010-08-24 00:00:00,0.0042558155488151
198,2010-08-27 00:00:00,0.005113520475818
199,2010-08-30 00:00:00,0.0053945172943548
200,2010-09-02 00:00:00,0.0052493097350025
201,2010-09-05 00:00:00,0.0050821523528234
202,2010-09-08 00:00:00,0.0050821523528234
203,2010-09-11 00:00:00,0.0053258603324063
204,2010-09-14 00:00:00,0.0056449366806124
205,2010-09-17 00:00:00,0.0063433480908862
206,2010-09-20 00:00:00,0.0073931772101341
207,2010-09-23 00:00:00,0.0082805412076122
208,2010-09-26 00:00:00,0.0093271790138005
209,2010-09-29 00:00:00,0.0096726300883857
210,2010-10-02 00:00:00,0.0099985761081577
211,2010-10-05 00:00:00,0.009442610182379
212,2010-10-08 00:00:00,0.0092521180601006
213,2010-10-11 00:00:00,0.0101323803046851
214,2010-10-14 00:00:00,0.0108797555534154
215,2010-10-17 00:00:00,0.0124036242633209
216,2010-10-20 00:00:00,0.0153738400326244
217,2010-10-23 00:00:00,0.0182114274438053
218,2010-10-26 00:00:00,0.0193034305122178
219,2010-10-29 00:00:00,0.0212893847337194
220,2010-11-01 00:00:00,0.0246596431538504
221,2010-11-04 00:00:00,0.0267556195971192
222,2010-11-07 00:00:00,0.0296623773681249
223,2010-11-09 23:00:00,0.0367572012043691
224,2010-11-12 23:00:00,0.042542166929811
225,2010-11-15 23:00:00,0.0487731567447337
226,2010-11-18 23:00:00,0.0497073849782854
227,2010-11-21 23:00:00,0.0497627742894136
228,2010-11-24 23:00:00,0.0526048581982559
229,2010-11-27 23:00:00,0.0566649936377225
230,2010-11-30 23:00:00,0.0657374032287834
231,2010-12-03 23:00:00,0.0716445488822359
232,2010-12-06 23:00:00,0.0842721784846025
233,2010-12-09 23:00:00,0.0919593615458256
234,2010-12-12 23:00:00,0.097883711882719
235,2010-12-15 23:00:00,0.1004788607960761
236,2010-12-18 23:00:00,0.103103500104942
237,2010-12-21 23:00:00,0.1075408659322434
238,2010-12-24 23:00:00,0.1071203266653641
239,2010-12-27 23:00:00,0.1118733700469456
240,2010-12-30 23:00:00,0.1153047174160693
241,2011-01-02 23:00:00,0.121784821963092
242,2011-01-05 23:00:00,0.1229575187728584
243,2011-01-08 23:00:00,0.1272569941367796
244,2011-01-11 23:00:00,0.1290085670121621
245,2011-01-14 23:00:00,0.1388521291270937
246,2011-01-17 23:00:00,0.1474989301055537
247,2011-01-20 23:00:00,0.1535724277219221
248,2011-01-23 23:00:00,0.1552881092924001
249,2011-01-26 23:00:00,0.1585614674140781
250,2011-01-29 23:00:00,0.1657244171090486
251,2011-02-01 23:00:00,0.1765375081363502
252,2011-02-04 23:00:00,0.1788303106797395
253,2011-02-07 23:00:00,0.1944623308440525
254,2011-02-10 23:00:00,0.2183003923041614
255,2011-02-13 23:00:00,0.2406414287066065
256,2011-02-16 23:00:00,0.2590261934781887
257,2011-02-19 23:00:00,0.2995966995434735
258,2011-02-22 23:00:00,0.34017995077385
259,2011-02-25 23:00:00,0.3731018281134246
260,2011-02-28 23:00:00,0.4685931451535433
261,2011-03-03 23:00:00,0.4856543018411199
262,2011-03-06 23:00:00,0.5459629456636573
263,2011-03-09 23:00:00,0.6164523364390773
264,2011-03-12 23:00:00,0.5726000381572202
265,2011-03-16 00:00:00,0.4772320120956325
266,2011-03-19 00:00:00,0.4788552502320124
267,2011-03-22 00:00:00,0.4875125202927042
268,2011-03-25 00:00:00,0.5156486479899524
269,2011-03-28 00:00:00,0.5460359578851073
270,2011-03-31 00:00:00,0.5456088645050555
271,2011-04-03 00:00:00,0.5838934132467589
272,2011-04-06 00:00:00,0.6225910471783813
273,2011-04-09 00:00:00,0.6287465999294106
274,2011-04-12 00:00:00,0.647467219438023
275,2011-04-15 00:00:00,0.6830170617890744
276,2011-04-18 00:00:00,0.6812627371440682
277,2011-04-21 00:00:00,0.6652195386031396
278,2011-04-24 00:00:00,0.7264473346421355
279,2011-04-27 00:00:00,0.7810618231767925
280,2011-04-30 00:00:00,0.8263122562575635
281,2011-05-03 00:00:00,0.9232774460793436
282,2011-05-06 00:00:00,1.051478516297838
283,2011-05-09 00:00:00,1.1082592126308075
284,2011-05-12 00:00:00,1.2901019680834165
285,2011-05-15 00:00:00,1.4722499703691792
286,2011-05-18 00:00:00,1.6902457444311665
287,2011-05-21 00:00:00,2.0916245378691234
288,2011-05-24 00:00:00,2.598869617733605
289,2011-05-27 00:00:00,3.246951882980952
290,2011-05-30 00:00:00,3.67349153963795
291,2011-06-02 00:00:00,3.661153943996296
292,2011-06-05 00:00:00,3.90047872908568
293,2011-06-08 00:00:00,4.7607425337761935
294,2011-06-11 00:00:00,5.499008107004173
295,2011-06-14 00:00:00,6.062811078865173
296,2011-06-17 00:00:00,7.705129377365814
297,2011-06-20 00:00:00,8.644156779775026
298,2011-06-23 00:00:00,9.559463434228777
299,2011-06-26 00:00:00,11.240486395744622
300,2011-06-29 00:00:00,11.576946991870845
301,2011-07-02 00:00:00,11.331991962913545
302,2011-07-05 00:00:00,11.65520348821703
303,2011-07-08 00:00:00,11.166740299534288
304,2011-07-11 00:00:00,11.106488198983916
305,2011-07-14 00:00:00,11.77687917946552
306,2011-07-17 00:00:00,12.143172311343337
307,2011-07-20 00:00:00,12.687062113222504
308,2011-07-23 00:00:00,12.45482359540666
309,2011-07-26 00:00:00,12.855571652689804
310,2011-07-29 00:00:00,13.652915100919374
311,2011-08-01 00:00:00,13.857048396183773
312,2011-08-04 00:00:00,14.232809239908477
313,2011-08-07 00:00:00,13.767242476971232
314,2011-08-10 00:00:00,12.675433013454583
315,2011-08-13 00:00:00,12.782738266478528
316,2011-08-16 00:00:00,12.943696146014489
317,2011-08-19 00:00:00,12.613399207187244
318,2011-08-22 00:00:00,12.858922587096172
319,2011-08-25 00:00:00,13.592512566270488
320,2011-08-28 00:00:00,13.27193443970749
321,2011-08-31 00:00:00,12.028091308643107
322,2011-09-03 00:00:00,12.287055727826337
323,2011-09-06 00:00:00,12.87016799910685
324,2011-09-09 00:00:00,12.700555819144848
325,2011-09-12 00:00:00,12.586932556349302
326,2011-09-15 00:00:00,12.146189727010745
327,2011-09-18 00:00:00,11.944308251326174
328,2011-09-21 00:00:00,12.179374952927116
329,2011-09-24 00:00:00,12.254171523774144
330,2011-09-27 00:00:00,12.141976667503588
331,2011-09-30 00:00:00,11.655237542660002
332,2011-10-03 00:00:00,11.347533030673414
333,2011-10-06 00:00:00,11.049009216586883
334,2011-10-09 00:00:00,11.013018958552417
335,2011-10-12 00:00:00,10.4851618407133
336,2011-10-15 00:00:00,9.82534044341441
337,2011-10-18 00:00:00,9.317272701017956
338,2011-10-21 00:00:00,9.300634480621946
339,2011-10-24 00:00:00,8.466189304511873
340,2011-10-27 00:00:00,8.361925889431673
341,2011-10-30 00:00:00,8.37235223093969
342,2011-11-02 00:00:00,8.32725229251725
343,2011-11-05 00:00:00,8.526276317127564
344,2011-11-07 23:00:00,8.512159883134881
345,2011-11-10 23:00:00,8.72581851473967
346,2011-11-13 23:00:00,8.409603739964579
347,2011-11-16 23:00:00,8.445602465262771
348,2011-11-19 23:00:00,8.439707497531762
349,2011-11-22 23:00:00,7.926500581362212
350,2011-11-25 23:00:00,7.621635174386742
351,2011-11-28 23:00:00,7.39298611915514
352,2011-12-01 23:00:00,7.932839134788684
353,2011-12-04 23:00:00,8.230114335065688
354,2011-12-07 23:00:00,8.481521249478806
355,2011-12-10 23:00:00,8.249150804287602
356,2011-12-13 23:00:00,7.9362833840583695
357,2011-12-16 23:00:00,7.642399829239243
358,2011-12-19 23:00:00,7.907177914484403
359,2011-12-22 23:00:00,8.16965684940505
360,2011-12-25 23:00:00,8.505957984772126
361,2011-12-28 23:00:00,8.844789593815593
362,2011-12-31 23:00:00,8.917107933413472
363,2012-01-03 23:00:00,8.58316359954815
364,2012-01-06 23:00:00,9.019735260561635
365,2012-01-09 23:00:00,9.461307725013755
366,2012-01-12 23:00:00,9.768831316260558
367,2012-01-15 23:00:00,9.388501173564086
368,2012-01-18 23:00:00,9.37961895864113
369,2012-01-21 23:00:00,9.406265603410004
370,2012-01-24 23:00:00,9.333958282281818
371,2012-01-27 23:00:00,9.576555798470467
372,2012-01-30 23:00:00,9.686121881783322
373,2012-02-02 23:00:00,10.020446318738449
374,2012-02-05 23:00:00,10.201525979451665
375,2012-02-08 23:00:00,10.08324074275993
376,2012-02-11 23:00:00,9.679950634686362
377,2012-02-14 23:00:00,9.836710968851332
378,2012-02-17 23:00:00,9.738735759998226
379,2012-02-20 23:00:00,10.05485599511255
380,2012-02-23 23:00:00,10.494780658121597
381,2012-02-26 23:00:00,10.389512472671203
382,2012-02-29 23:00:00,11.005259684127727
383,2012-03-03 23:00:00,10.517507284680343
384,2012-03-06 23:00:00,10.380180397562624
385,2012-03-09 23:00:00,10.630744226929323
386,2012-03-13 00:00:00,11.630034184260682
387,2012-03-16 00:00:00,11.268588880545078
388,2012-03-19 00:00:00,11.262359104582533
389,2012-03-22 00:00:00,11.362408739244293
390,2012-03-25 00:00:00,11.512575333499449
391,2012-03-28 00:00:00,11.565775774042418
392,2012-03-31 00:00:00,11.82900503977281
393,2012-04-03 00:00:00,11.687124826239224
394,2012-04-06 00:00:00,11.296795865307033
395,2012-04-09 00:00:00,10.580639072209854
396,2012-04-12 00:00:00,11.054226628935412
397,2012-04-15 00:00:00,11.230435127292177
398,2012-04-18 00:00:00,10.540588349718032
399,2012-04-21 00:00:00,10.73486966036565
400,2012-04-24 00:00:00,11.418405202413991
401,2012-04-27 00:00:00,11.36237769896741
402,2012-04-30 00:00:00,11.170240345434609
403,2012-05-03 00:00:00,11.96521691750582
404,2012-05-06 00:00:00,12.266613895083912
405,2012-05-09 00:00:00,12.427311893709485
406,2012-05-12 00:00:00,12.643426184799896
407,2012-05-15 00:00:00,12.368565671816183
408,2012-05-18 00:00:00,11.028251243200405
409,2012-05-21 00:00:00,11.520583887986165
410,2012-05-24 00:00:00,11.32365083007187
411,2012-05-27 00:00:00,10.79952111568779
412,2012-05-30 00:00:00,10.935916830795732
413,2012-06-02 00:00:00,11.18597681440548
414,2012-06-05 00:00:00,11.502347875823007
415,2012-06-08 00:00:00,11.830017903719735
416,2012-06-11 00:00:00,12.037097903264025
417,2012-06-14 00:00:00,12.011524922557523
418,2012-06-17 00:00:00,12.265987950842174
419,2012-06-20 00:00:00,12.69321759532613
420,2012-06-23 00:00:00,12.334991206213417
421,2012-06-26 00:00:00,12.51723202067376
422,2012-06-29 00:00:00,12.763862978263033
423,2012-07-02 00:00:00,12.481856399492573
424,2012-07-05 00:00:00,12.534480552513616
425,2012-07-08 00:00:00,13.14301116928896
426,2012-07-11 00:00:00,13.544869552321574
427,2012-07-14 00:00:00,13.544869552321575
428,2012-07-17 00:00:00,13.010039992404378
429,2012-07-20 00:00:00,13.79249216082005
430,2012-07-23 00:00:00,13.756259387924418
431,2012-07-26 00:00:00,13.73126462090366
432,2012-07-29 00:00:00,14.844610400976933
433,2012-08-01 00:00:00,15.401451051586545
434,2012-08-04 00:00:00,15.543241904864988
435,2012-08-07 00:00:00,14.998496759650218
436,2012-08-10 00:00:00,15.72166439512033
437,2012-08-13 00:00:00,16.239378176441402
438,2012-08-16 00:00:00,17.16315850909434
439,2012-08-19 00:00:00,17.129757206272657
440,2012-08-22 00:00:00,17.798766797434983
441,2012-08-25 00:00:00,17.829883522605343
442,2012-08-28 00:00:00,18.03195131995537
443,2012-08-31 00:00:00,18.54599769402943
444,2012-09-03 00:00:00,18.75337888974597
445,2012-09-06 00:00:00,19.152018182226687
446,2012-09-09 00:00:00,20.637486812578
447,2012-09-12 00:00:00,21.35228907868737
448,2012-09-15 00:00:00,19.954355670345272
449,2012-09-18 00:00:00,20.566569842398057
450,2012-09-21 00:00:00,20.992844131836023
451,2012-09-24 00:00:00,22.13229005864728
452,2012-09-27 00:00:00,21.94642792222307
453,2012-09-30 00:00:00,21.80405072532265
454,2012-10-03 00:00:00,21.437937933293
455,2012-10-06 00:00:00,21.135591569257457
456,2012-10-09 00:00:00,21.26974887681514
457,2012-10-12 00:00:00,21.97433723378296
458,2012-10-15 00:00:00,22.4081839708764
459,2012-10-18 00:00:00,22.208977931245027
460,2012-10-21 00:00:00,22.63454363415556
461,2012-10-24 00:00:00,22.996163219837083
462,2012-10-27 00:00:00,22.996163219837065
463,2012-10-30 00:00:00,23.93433686163308
464,2012-11-02 00:00:00,24.456806621414565
465,2012-11-04 23:00:00,23.88593547708805
466,2012-11-07 23:00:00,24.14628574544725
467,2012-11-10 23:00:00,25.178779985291435
468,2012-11-13 23:00:00,24.36685165084413
469,2012-11-16 23:00:00,23.55039313762543
470,2012-11-19 23:00:00,23.444725202546017
471,2012-11-22 23:00:00,24.497345517762376
472,2012-11-25 23:00:00,24.664807840637703
473,2012-11-28 23:00:00,25.956520871232183
474,2012-12-01 23:00:00,26.182662731194004
475,2012-12-04 23:00:00,25.276044264100573
476,2012-12-07 23:00:00,23.420025554852614
477,2012-12-10 23:00:00,22.10127541933432
478,2012-12-13 23:00:00,22.78033607116103
479,2012-12-16 23:00:00,21.3459510760655
480,2012-12-19 23:00:00,20.774048096928446
481,2012-12-22 23:00:00,21.133046623949102
482,2012-12-25 23:00:00,21.635644561778037
483,2012-12-28 23:00:00,23.309716644502128
484,2012-12-31 23:00:00,23.296847089742045
485,2013-01-03 23:00:00,23.65664675745907
486,2013-01-06 23:00:00,22.85257468520197
487,2013-01-09 23:00:00,22.475567955692554
488,2013-01-12 23:00:00,21.861217637373823
489,2013-01-15 23:00:00,21.299673585170314
490,2013-01-18 23:00:00,20.60737650222868
491,2013-01-21 23:00:00,21.16121416858198
492,2013-01-24 23:00:00,22.01504723754331
493,2013-01-27 23:00:00,22.1280258041677
494,2013-01-30 23:00:00,22.30539592093269
495,2013-02-02 23:00:00,23.42283561349563
496,2013-02-05 23:00:00,24.872657597110777
497,2013-02-08 23:00:00,25.144633562305398
498,2013-02-11 23:00:00,25.237755302874408
499,2013-02-14 23:00:00,25.005149263216577
500,2013-02-17 23:00:00,27.30794905582909
501,2013-02-20 23:00:00,29.595101305725716
502,2013-02-23 23:00:00,30.77256205682517
503,2013-02-26 23:00:00,31.294539501040965
504,2013-03-01 23:00:00,32.12481165972719
505,2013-03-04 23:00:00,33.41230617178565
506,2013-03-07 23:00:00,34.08914211257267
507,2013-03-11 00:00:00,35.360893547163656
508,2013-03-14 00:00:00,34.46136204464808
509,2013-03-17 00:00:00,38.22467565887819
510,2013-03-20 00:00:00,42.98902391425168
511,2013-03-23 00:00:00,47.85131533255679
512,2013-03-26 00:00:00,52.65649086106915
513,2013-03-29 00:00:00,53.68090656911035
514,2013-04-01 00:00:00,52.400309364417744
515,2013-04-04 00:00:00,59.67548843225432
516,2013-04-07 00:00:00,59.22531030867792
517,2013-04-10 00:00:00,60.2629944671468
518,2013-04-13 00:00:00,64.73359302008411
519,2013-04-16 00:00:00,63.80727056104252
520,2013-04-19 00:00:00,66.69336865081573
521,2013-04-22 00:00:00,68.01745473127586
522,2013-04-25 00:00:00,70.29492658910178
523,2013-04-28 00:00:00,73.92757465399642
524,2013-05-01 00:00:00,75.22107936937616
525,2013-05-04 00:00:00,73.8857531736754
526,2013-05-07 00:00:00,75.27739833987982
527,2013-05-10 00:00:00,80.35790716319875
528,2013-05-13 00:00:00,85.00907721271605
529,2013-05-16 00:00:00,86.7451090243878
530,2013-05-19 00:00:00,86.38343730779688
531,2013-05-22 00:00:00,82.703224256852
532,2013-05-25 00:00:00,85.56327812164227
533,2013-05-28 00:00:00,94.27157206955177
534,2013-05-31 00:00:00,99.52252389225704
535,2013-06-03 00:00:00,108.66058008902614
536,2013-06-06 00:00:00,123.88331782075822
537,2013-06-09 00:00:00,132.34272101304796
538,2013-06-12 00:00:00,136.53379666567224
539,2013-06-15 00:00:00,139.19354595136727
540,2013-06-18 00:00:00,143.4983814914287
541,2013-06-21 00:00:00,137.7097321140257
542,2013-06-24 00:00:00,149.97211993255254
543,2013-06-27 00:00:00,157.52566077164616
544,2013-06-30 00:00:00,160.357189250226
545,2013-07-03 00:00:00,168.03751387262224
546,2013-07-06 00:00:00,175.29954315245422
547,2013-07-09 00:00:00,187.87505056961413
548,2013-07-12 00:00:00,203.8510744098401
549,2013-07-15 00:00:00,209.21208398452316
550,2013-07-18 00:00:00,218.30889074982292
551,2013-07-21 00:00:00,222.0247867625858
552,2013-07-24 00:00:00,237.8693024997337
553,2013-07-27 00:00:00,247.218014528148
554,2013-07-30 00:00:00,249.05065184870207
555,2013-08-02 00:00:00,278.5726988147245
556,2013-08-05 00:00:00,298.2627314366096
557,2013-08-08 00:00:00,324.0868070225849
558,2013-08-11 00:00:00,355.03165698679044
559,2013-08-14 00:00:00,395.3663822031165
560,2013-08-17 00:00:00,417.64607194077456
561,2013-08-20 00:00:00,449.9524543737449
562,2013-08-23 00:00:00,479.5403463213367
563,2013-08-26 00:00:00,510.1153164276665
564,2013-08-29 00:00:00,540.642312281752
565,2013-09-01 00:00:00,584.5862041650807
566,2013-09-04 00:00:00,661.1613938480466
567,2013-09-07 00:00:00,725.4965436960509
568,2013-09-10 00:00:00,723.487776940836
569,2013-09-13 00:00:00,796.3840345041799
570,2013-09-16 00:00:00,895.8337966934439
571,2013-09-19 00:00:00,935.2841392249852
572,2013-09-22 00:00:00,1003.7840543369236
573,2013-09-25 00:00:00,1082.9670195794365
574,2013-09-28 00:00:00,1244.7440028901103
575,2013-10-01 00:00:00,1285.2374816335432
576,2013-10-04 00:00:00,1327.3843201087675
577,2013-10-07 00:00:00,1465.746415865673
578,2013-10-10 00:00:00,1563.787432295817
579,2013-10-13 00:00:00,1697.6924724543298
580,2013-10-16 00:00:00,1998.787574457316
581,2013-10-19 00:00:00,2338.404231494972
582,2013-10-22 00:00:00,2628.205872683148
583,2013-10-25 00:00:00,2810.0987232674456
584,2013-10-28 00:00:00,3154.2651073280254
585,2013-10-31 00:00:00,3374.437282351972
586,2013-11-03 00:00:00,3678.422493900333
587,2013-11-05 23:00:00,3825.5593936563455
588,2013-11-08 23:00:00,3802.868954489952
